customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,Age,Age_group,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure
878,Clarence,Silby,Male,31,1982-11-01,40.0,30-40,Environmental Specialist,Manufacturing,Mass Customer,N,Yes,9.0
882,Esmaria,Lythgoe,Female,59,1965-09-29,57.0,50-60,Other,Property,Mass Customer,N,Yes,11.0
884,Pepito,Lamming,Male,11,1978-01-30,45.0,40-50,Web Designer IV,Property,Mass Customer,N,No,17.0
885,Yancey,Wivell,Male,20,1966-11-11,56.0,50-60,Statistician IV,Financial Services,Mass Customer,N,No,18.0
886,Dawna,McCullen,Female,53,1974-11-15,48.0,40-50,Accounting Assistant III,Health,Mass Customer,N,No,11.0
887,Patrizius,Hardinge,Male,55,1997-11-17,25.0,20-30,Other,Manufacturing,High Net Worth,N,No,1.0
888,Chickie,Gulleford,Female,62,1963-11-10,59.0,50-60,Accountant IV,Manufacturing,Mass Customer,N,No,10.0
889,Ezequiel,Coggeshall,Male,46,1967-02-19,56.0,50-60,Sales Representative,Retail,Affluent Customer,N,Yes,10.0
890,Tony,Cordsen,Female,55,1974-02-01,49.0,40-50,Dental Hygienist,Health,Mass Customer,N,Yes,15.0
891,Talbot,Andrioni,Male,21,1981-08-06,41.0,40-50,Occupational Therapist,Health,High Net Worth,N,Yes,9.0
893,Gibby,Fearnley,Male,97,1983-09-11,39.0,30-40,Geologist I,IT,Mass Customer,N,No,16.0
894,Catie,Kibbey,Female,13,1970-12-18,52.0,50-60,Desktop Support Technician,Financial Services,High Net Worth,N,Yes,9.0
897,Pris,Fance,Female,25,1969-01-11,54.0,50-60,Account Executive,Manufacturing,Mass Customer,N,No,11.0
898,Reyna,Braizier,Female,53,1977-08-28,45.0,40-50,General Manager,Financial Services,Affluent Customer,N,No,16.0
899,Teodora,Lawling,Female,42,1963-08-05,59.0,50-60,Business Systems Development Analyst,Health,Affluent Customer,N,Yes,12.0
900,Clevey,Ivamy,Male,48,1990-08-07,32.0,30-40,Associate Professor,Manufacturing,Mass Customer,N,Yes,5.0
901,Letta,McCarter,Female,13,1975-04-27,47.0,40-50,Other,Retail,Mass Customer,N,Yes,16.0
902,Selene,Vasiltsov,Female,37,1989-07-26,33.0,30-40,Staff Scientist,Retail,Mass Customer,N,No,18.0
903,Hewe,Lidgley,Male,46,1961-07-03,61.0,60-70,Other,Financial Services,Mass Customer,N,No,14.0
905,Dorian,Drinkel,Female,41,1978-02-11,45.0,40-50,Safety Technician II,Manufacturing,Affluent Customer,N,No,12.0
906,Cammy,Marcroft,Male,73,1998-12-30,24.0,20-30,Financial Analyst,Financial Services,High Net Worth,N,Yes,3.0
907,Eamon,McWhin,Male,51,1978-12-25,44.0,40-50,Sales Associate,Property,High Net Worth,N,Yes,17.0
908,Carry,Tomlett,Female,86,1980-08-28,42.0,40-50,Other,Financial Services,Affluent Customer,N,Yes,17.0
910,Lewes,Foulcher,Male,50,1986-04-26,36.0,30-40,Biostatistician I,Financial Services,Mass Customer,N,No,14.0
911,Marcellus,Shawcroft,Male,62,1974-10-13,48.0,40-50,Structural Analysis Engineer,Property,Affluent Customer,N,No,3.0
912,Vince,Dalmon,Male,37,1968-07-19,54.0,50-60,Sales Representative,Retail,Mass Customer,N,Yes,19.0
913,Dayle,Spearman,Female,67,2000-10-28,22.0,20-30,Other,Financial Services,Mass Customer,N,No,1.0
914,Marc,Egleton,Male,73,1999-06-16,23.0,20-30,Chemical Engineer,Manufacturing,Affluent Customer,N,Yes,2.0
915,Austina,Orrice,Female,17,1984-09-07,38.0,30-40,Budget/Accounting Analyst IV,Entertainment,Mass Customer,N,No,7.0
917,Odo,MacKaig,Male,63,1964-05-06,58.0,50-60,VP Product Management,Financial Services,Mass Customer,N,No,19.0
918,Mahmud,Chiles,Male,73,1975-02-26,48.0,40-50,Internal Auditor,Health,High Net Worth,N,No,13.0
919,Grove,Peltzer,Male,48,1987-07-17,35.0,30-40,Registered Nurse,Health,Mass Customer,N,Yes,13.0
920,Stefano,Thornborrow,Male,89,1976-01-19,47.0,40-50,Software Test Engineer IV,Health,Mass Customer,N,Yes,19.0
921,Gretchen,Seneschal,Female,77,1979-12-19,43.0,40-50,Help Desk Technician,Manufacturing,Mass Customer,N,No,7.0
922,Bekki,Ralston,Female,52,1972-10-10,50.0,40-50,Operator,Financial Services,Mass Customer,N,No,19.0
923,Garrek,Grimwade,Male,44,1977-06-26,45.0,40-50,Senior Financial Analyst,Financial Services,High Net Worth,N,No,19.0
925,Nicko,Pembridge,Male,42,1978-08-07,44.0,40-50,Accountant IV,Manufacturing,Affluent Customer,N,No,16.0
926,Terrel,Matthisson,Male,18,1965-10-14,57.0,50-60,Professor,Telecommunications,Affluent Customer,N,No,10.0
927,Jarret,,Male,25,1966-02-19,57.0,50-60,Cost Accountant,Financial Services,Mass Customer,N,Yes,18.0
929,Kippy,Conerding,Male,0,1965-09-04,57.0,50-60,Database Administrator III,Financial Services,Mass Customer,N,Yes,13.0
930,Evelina,Dinan,Female,86,1971-11-10,51.0,50-60,Executive Secretary,Retail,Mass Customer,N,Yes,8.0
931,Katrina,Sappson,Female,59,1999-08-07,23.0,20-30,Design Engineer,Manufacturing,Affluent Customer,N,Yes,1.0
933,Melany,L'oiseau,Female,75,1996-05-19,26.0,20-30,Help Desk Operator,Retail,Mass Customer,N,Yes,5.0
934,Marcellus,Louisot,Male,76,1996-01-22,27.0,20-30,Human Resources Manager,Manufacturing,Mass Customer,N,No,6.0
936,Raffaello,Godleman,Male,64,1988-05-16,34.0,30-40,Speech Pathologist,Health,High Net Worth,N,No,3.0
937,Nikolos,McKyrrelly,Male,65,1985-11-15,37.0,30-40,Human Resources Assistant IV,Manufacturing,Affluent Customer,N,No,15.0
938,Corabelle,,Female,18,1996-04-06,26.0,20-30,Technical Writer,Retail,Mass Customer,N,No,7.0
939,Cristian,Theodoris,Male,53,1961-01-10,62.0,60-70,Product Engineer,Manufacturing,Mass Customer,N,No,6.0
940,Marnia,Claesens,Female,3,1987-06-16,35.0,30-40,Administrative Officer,Manufacturing,Mass Customer,N,No,9.0
941,Tye,Doohan,Male,13,1995-02-02,28.0,20-30,Recruiting Manager,Financial Services,Affluent Customer,N,Yes,1.0
942,Shirley,Brook,Female,31,1974-02-07,49.0,40-50,Director of Sales,Financial Services,Mass Customer,N,Yes,14.0
943,Holly,Gamett,Male,94,1979-09-17,43.0,40-50,Legal Assistant,Property,Affluent Customer,N,Yes,15.0
944,Anderea,Dallewater,Female,53,1976-01-12,47.0,40-50,Other,Manufacturing,Mass Customer,N,No,15.0
946,Bettina,Farrer,Female,16,1961-07-17,61.0,60-70,Research Associate,Manufacturing,High Net Worth,N,No,12.0
947,Hyacinth,Naldrett,Female,43,1986-03-10,36.0,30-40,Pharmacist,Health,Mass Customer,N,No,10.0
949,Jarid,Grebner,Male,18,1975-09-07,47.0,40-50,Executive Secretary,Health,Mass Customer,N,Yes,3.0
951,Meryl,Dumbar,Male,44,1999-09-29,23.0,20-30,Assistant Media Planner,Entertainment,Mass Customer,N,No,1.0
952,Marina,Andresen,Female,34,1971-06-13,51.0,50-60,VP Sales,Financial Services,Affluent Customer,N,Yes,6.0
954,Alain,Immins,Male,76,1995-02-28,28.0,20-30,VP Quality Control,Manufacturing,Mass Customer,N,Yes,7.0
955,Teresina,Gibbie,Female,78,1989-10-01,33.0,30-40,Research Nurse,Health,Mass Customer,N,Yes,9.0
956,Ezechiel,Pettecrew,Male,19,1960-09-26,62.0,60-70,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,9.0
957,Jamima,Gannan,Female,80,1994-08-20,28.0,20-30,Automation Specialist I,Manufacturing,Affluent Customer,N,Yes,7.0
958,Kristofor,Saulter,Male,15,1964-01-14,59.0,50-60,Biostatistician IV,Health,High Net Worth,N,No,18.0
960,Lannie,Crumley,Male,1,1968-10-10,54.0,50-60,GIS Technical Architect,Health,Mass Customer,N,Yes,12.0
961,Rosamund,Shelton,Female,73,1986-08-10,36.0,30-40,Assistant Manager,Financial Services,Mass Customer,N,No,6.0
964,Rhetta,Grellier,Female,35,1994-01-24,29.0,20-30,Assistant Professor,Financial Services,High Net Worth,N,No,6.0
965,Meggie,Whitchurch,Female,86,1997-06-18,25.0,20-30,Structural Engineer,Retail,High Net Worth,N,Yes,5.0
966,Krystyna,Linning,Female,70,1978-11-05,44.0,40-50,Speech Pathologist,Retail,High Net Worth,N,Yes,5.0
967,April,Causon,Female,44,1999-10-04,23.0,20-30,Sales Associate,Manufacturing,Affluent Customer,N,Yes,1.0
968,Wayne,Woodfin,Male,96,1955-06-16,67.0,60-70,Accountant IV,IT,High Net Worth,N,Yes,16.0
969,Jo,Mallinar,Female,20,1978-09-19,44.0,40-50,Health Coach IV,Health,High Net Worth,N,Yes,18.0
970,Kellyann,Hawton,Female,2,1980-06-26,42.0,40-50,VP Accounting,Financial Services,High Net Worth,N,Yes,14.0
971,Sarge,Lerohan,Male,11,1988-10-25,34.0,30-40,Geologist I,Manufacturing,High Net Worth,N,No,22.0
972,Dena,Crewdson,Female,81,1981-07-23,41.0,40-50,Project Manager,Retail,Mass Customer,N,Yes,10.0
973,Annabella,Hebron,Female,46,1979-08-02,43.0,40-50,Data Coordiator,Health,High Net Worth,N,No,15.0
976,Andonis,Slimmon,Male,10,1971-10-21,51.0,50-60,Graphic Designer,Financial Services,Affluent Customer,N,No,10.0
979,Kayla,Falkingham,Female,42,1959-12-25,63.0,60-70,Budget/Accounting Analyst I,Manufacturing,High Net Worth,N,No,12.0
980,Max,Gronaver,Female,19,1978-01-23,45.0,40-50,Registered Nurse,Health,Mass Customer,N,No,8.0
981,Bud,Smittoune,Male,0,1973-02-19,50.0,40-50,Other,Retail,Mass Customer,N,No,11.0
982,Tibold,Bonwell,Male,14,1960-02-12,63.0,60-70,Geologist III,Health,High Net Worth,N,Yes,6.0
984,Luciano,Weddup,Male,89,1954-03-25,68.0,60-70,Programmer I,Manufacturing,Affluent Customer,N,No,16.0
985,Aryn,O'Halloran,Female,29,1970-09-30,52.0,50-60,Help Desk Operator,Retail,High Net Worth,N,No,15.0
986,Barnard,Stranks,Male,3,1994-10-05,28.0,20-30,Office Assistant I,Manufacturing,Mass Customer,N,Yes,8.0
987,Lars,Keher,Male,89,1974-08-29,48.0,40-50,Senior Cost Accountant,Financial Services,Affluent Customer,N,Yes,11.0
988,Andree,Simonato,Female,35,1981-01-15,42.0,40-50,Director of Sales,Manufacturing,High Net Worth,N,No,7.0
989,Caralie,Morfett,Female,43,1982-05-24,40.0,30-40,Project Manager,Financial Services,Mass Customer,N,No,17.0
990,Melissa,Purple,Female,56,1976-04-13,46.0,40-50,Administrative Officer,Manufacturing,Mass Customer,N,Yes,14.0
991,Lenna,Coales,Female,11,1991-11-29,31.0,30-40,Financial Analyst,Financial Services,Mass Customer,N,Yes,10.0
992,Cordelia,Hawkeswood,Female,6,1958-11-25,64.0,60-70,Other,Property,Mass Customer,N,Yes,8.0
993,Reine,Semken,Female,71,1977-02-18,46.0,40-50,Account Coordinator,Argiculture,High Net Worth,N,No,17.0
994,Rhetta,Kupker,Female,62,1977-11-14,45.0,40-50,Librarian,Entertainment,Affluent Customer,N,Yes,5.0
995,Urbano,Mews,Male,16,1965-11-12,57.0,50-60,Information Systems Manager,Health,Mass Customer,N,Yes,19.0
997,Ambros,Kernes,Male,30,1981-07-03,41.0,40-50,Teacher,Telecommunications,Mass Customer,N,Yes,13.0
998,Petunia,Dufton,Female,66,1965-12-13,57.0,50-60,Speech Pathologist,Manufacturing,Affluent Customer,N,Yes,5.0
1000,Paulie,Castelot,Female,44,1978-08-07,44.0,40-50,Compensation Analyst,Financial Services,Mass Customer,N,No,11.0
1001,Finley,Vost,Male,63,1979-08-27,43.0,40-50,Recruiter,Retail,Mass Customer,N,No,14.0
1003,Mariann,O'Geaney,Female,35,1968-02-03,55.0,50-60,Paralegal,Financial Services,High Net Worth,N,No,18.0
1004,Colas,Pumfrett,Male,35,1975-07-09,47.0,40-50,Business Systems Development Analyst,IT,High Net Worth,N,No,22.0
1005,Kalila,Birtwistle,Female,94,1967-09-15,55.0,50-60,Design Engineer,IT,High Net Worth,N,Yes,8.0
1006,Norbert,Gotcher,Male,15,1977-08-10,45.0,40-50,Quality Control Specialist,Telecommunications,Affluent Customer,N,Yes,19.0
1007,Cord,Warriner,Male,58,1996-06-08,26.0,20-30,Other,Retail,Mass Customer,N,No,5.0
1009,Nolie,Orring,Female,16,1957-05-09,65.0,60-70,Research Associate,Manufacturing,High Net Worth,N,Yes,13.0
1010,Leighton,Ebbles,Male,24,1963-01-26,60.0,50-60,Nurse,Financial Services,Affluent Customer,N,No,17.0
1011,Cymbre,Janos,Female,42,1985-07-19,37.0,30-40,Occupational Therapist,Health,High Net Worth,N,Yes,10.0
1013,Corissa,Zienkiewicz,Female,53,1976-09-06,46.0,40-50,Physical Therapy Assistant,Retail,High Net Worth,N,No,17.0
1014,Miller,Faloon,Male,60,1960-10-14,62.0,60-70,Senior Developer,Property,Mass Customer,N,Yes,8.0
1015,Toiboid,Sorrel,Male,7,1955-04-01,67.0,60-70,Web Developer I,Health,Mass Customer,N,No,17.0
1016,Adrian,Prettyjohns,Male,0,1959-08-12,63.0,60-70,Legal Assistant,IT,Mass Customer,N,Yes,17.0
1017,Jacquenette,Pluthero,Female,88,1979-01-09,44.0,40-50,Assistant Media Planner,Entertainment,High Net Worth,N,No,16.0
1018,Matthiew,Ferreras,Male,1,1994-11-27,28.0,20-30,Help Desk Operator,Manufacturing,Mass Customer,N,Yes,7.0
1019,Ignazio,Milby,Male,42,1973-11-19,49.0,40-50,Human Resources Assistant II,Manufacturing,Mass Customer,N,Yes,14.0
1020,Natala,Thorndale,Female,29,1975-11-10,47.0,40-50,Other,IT,Affluent Customer,N,No,13.0
1021,Elvis,Rixon,Male,16,1977-10-02,45.0,40-50,Mechanical Systems Engineer,Retail,High Net Worth,N,No,7.0
1022,Suzann,Wilks,Female,56,1990-03-04,32.0,30-40,Assistant Manager,Financial Services,Affluent Customer,N,Yes,14.0
1023,Iseabal,Fullbrook,Female,16,1991-07-23,31.0,30-40,Other,Financial Services,Affluent Customer,N,Yes,6.0
1024,Rhodia,D'Onise,Female,17,1992-06-05,30.0,20-30,Social Worker,Health,High Net Worth,N,Yes,2.0
1025,Ario,Jeromson,Male,69,1997-07-30,25.0,20-30,Quality Engineer,IT,Mass Customer,N,Yes,5.0
1026,Vernon,Hakking,Male,66,1994-07-29,28.0,20-30,Other,Financial Services,Affluent Customer,N,No,4.0
1027,Rolando,Sherewood,Male,33,1966-10-07,56.0,50-60,Statistician I,Financial Services,Affluent Customer,N,No,18.0
1030,Nariko,Dummigan,Female,9,1962-05-05,60.0,50-60,Food Chemist,Health,Mass Customer,N,No,5.0
1031,Roi,Ogden,Male,75,1983-09-15,39.0,30-40,Junior Executive,Manufacturing,Mass Customer,N,No,6.0
1035,Kara-lynn,Doddridge,Female,77,1976-11-02,46.0,40-50,Operator,Retail,Affluent Customer,N,Yes,5.0
1036,Randene,Ingle,Female,6,1969-11-28,53.0,50-60,Paralegal,Financial Services,Mass Customer,N,Yes,12.0
1037,Sissie,Rielly,Female,95,1956-08-08,66.0,60-70,Human Resources Assistant II,Financial Services,Mass Customer,N,No,10.0
1040,Jacenta,Wedlock,Female,78,1975-03-04,47.0,40-50,Food Chemist,Health,High Net Worth,N,No,9.0
1041,Free,Bonniface,Male,95,1959-05-25,63.0,60-70,Other,Property,Affluent Customer,N,No,15.0
1042,Isacco,Woodwind,Male,0,1976-01-14,47.0,40-50,Nuclear Power Engineer,Manufacturing,High Net Worth,N,Yes,11.0
1043,Giorgi,Hurford,Male,34,1986-10-20,36.0,30-40,Sales Associate,Financial Services,Mass Customer,N,Yes,16.0
1045,Aeriel,Everest,Female,88,1986-05-08,36.0,30-40,Other,Financial Services,Mass Customer,N,Yes,19.0
1047,Standford,Tanswill,Male,39,1978-09-03,44.0,40-50,VP Accounting,Financial Services,Affluent Customer,N,No,11.0
1049,Fraser,Gaenor,Male,35,1996-03-02,26.0,20-30,Software Consultant,Property,Mass Customer,N,No,2.0
1050,Marjie,Ghion,Female,7,1973-07-29,49.0,40-50,Software Consultant,Telecommunications,Mass Customer,N,Yes,15.0
1051,Xylia,Lange,Female,34,1977-09-29,45.0,40-50,Help Desk Technician,Property,High Net Worth,N,Yes,14.0
1052,Dela,Flannigan,Female,31,1986-02-02,37.0,30-40,Junior Executive,Financial Services,High Net Worth,N,No,3.0
1053,Davon,Stanyland,Male,98,1962-05-20,60.0,50-60,Other,Manufacturing,Mass Customer,N,Yes,8.0
1054,Natal,Matiewe,Male,27,1983-08-09,39.0,30-40,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,13.0
1055,Danell,Rose,Female,30,1988-06-08,34.0,30-40,Data Coordiator,Manufacturing,Mass Customer,N,No,12.0
1056,Kendricks,Markel,Male,96,1966-12-18,56.0,50-60,Software Test Engineer IV,Manufacturing,Affluent Customer,N,No,6.0
1057,Laryssa,Durdle,Female,73,1969-04-06,53.0,50-60,Registered Nurse,Health,Mass Customer,N,No,5.0
1058,Gretel,Gionettitti,Female,37,1987-10-24,35.0,30-40,Research Assistant IV,Retail,Affluent Customer,N,Yes,4.0
1059,Chantal,Plante,Female,68,1968-02-16,55.0,50-60,Account Representative III,Entertainment,High Net Worth,N,Yes,6.0
1060,Vanda,Boadby,Female,88,1961-11-23,61.0,60-70,Associate Professor,Argiculture,Affluent Customer,N,Yes,13.0
1061,Anderson,,Male,34,1988-11-07,34.0,30-40,Speech Pathologist,Financial Services,Mass Customer,N,No,19.0
1063,Terrence,Geck,Male,22,1987-03-01,36.0,30-40,Actuary,Financial Services,Affluent Customer,N,Yes,13.0
1064,Thornie,Andrusov,Male,3,1977-06-13,45.0,40-50,Librarian,Entertainment,Affluent Customer,N,Yes,8.0
1065,Chilton,Ghirigori,Male,8,1962-06-27,60.0,50-60,Quality Engineer,Financial Services,Mass Customer,N,Yes,8.0
1066,Hailey,Ricciardi,Male,45,1995-10-06,27.0,20-30,Recruiter,Telecommunications,High Net Worth,N,No,12.0
1067,Berri,Cotillard,Female,13,1965-05-17,57.0,50-60,Engineer IV,Financial Services,Mass Customer,N,Yes,13.0
1068,Frazer,Searston,Male,5,1995-03-21,27.0,20-30,Other,Health,Mass Customer,N,Yes,3.0
1069,Reese,Titterington,Male,85,1976-04-15,46.0,40-50,Web Designer I,Telecommunications,Mass Customer,N,No,15.0
1071,Chrisy,Miranda,Male,68,1986-12-29,36.0,30-40,Other,Retail,High Net Worth,N,No,1.0
1072,Curt,Petrello,Male,60,1957-06-01,65.0,60-70,Senior Cost Accountant,Financial Services,High Net Worth,N,Yes,8.0
1075,Cullin,Elcoate,Male,26,1967-07-25,55.0,50-60,Administrative Officer,Manufacturing,High Net Worth,N,No,7.0
1076,Siegfried,Trattles,Male,33,2000-06-06,22.0,20-30,Pharmacist,Health,Affluent Customer,N,No,2.0
1077,Sheba,Este,Female,8,1955-10-11,67.0,60-70,Other,Telecommunications,Mass Customer,N,Yes,18.0
1078,Abe,Pilley,Male,69,1976-06-05,46.0,40-50,Executive Secretary,Manufacturing,Mass Customer,N,No,20.0
1079,Dennie,L' Anglois,Male,70,1978-01-03,45.0,40-50,Nurse Practicioner,Manufacturing,Mass Customer,N,No,18.0
1080,Monah,Talbot,Female,70,1999-12-26,23.0,20-30,Speech Pathologist,Property,Mass Customer,N,Yes,2.0
1081,Marga,Cradduck,Female,25,1985-10-21,37.0,30-40,Social Worker,Health,Mass Customer,N,No,16.0
1084,Serena,Jagson,Female,54,1994-05-18,28.0,20-30,Accounting Assistant I,Retail,Affluent Customer,N,No,8.0
1085,Lucho,Strafen,Male,4,1975-09-12,47.0,40-50,Internal Auditor,Health,Mass Customer,N,No,8.0
1086,Ezechiel,Parnall,Male,84,1989-06-21,33.0,30-40,Statistician IV,Property,Mass Customer,N,Yes,4.0
1087,Lian,Madrell,Female,39,1979-09-18,43.0,40-50,Financial Analyst,Financial Services,Mass Customer,N,Yes,8.0
1089,Korney,Hess,Female,90,1988-09-17,34.0,30-40,Product Engineer,Property,Affluent Customer,N,No,12.0
1090,Lorettalorna,,Female,15,1975-07-15,47.0,40-50,Computer Systems Analyst II,Telecommunications,Affluent Customer,N,No,17.0
1091,Keith,Housden,Male,19,1980-04-15,42.0,40-50,Other,Health,Mass Customer,N,No,15.0
1092,Katlin,Creddon,Female,56,1935-08-22,87.0,80-90,VP Quality Control,Retail,Mass Customer,N,No,5.0
1094,Shaughn,Salters,Male,48,1975-12-27,47.0,40-50,Dental Hygienist,Health,High Net Worth,N,No,19.0
1095,Emelda,Gerler,Female,2,1958-08-29,64.0,60-70,Project Manager,Health,Mass Customer,N,No,6.0
1096,Jakie,Mungham,Male,33,1969-11-29,53.0,50-60,Software Test Engineer I,Health,High Net Worth,N,No,14.0
1097,Gwenora,Grabbam,Female,71,1968-01-31,55.0,50-60,Engineer II,Financial Services,Mass Customer,N,Yes,18.0
1098,Maure,Crow,Female,99,1989-02-01,34.0,30-40,Administrative Assistant IV,Financial Services,Mass Customer,N,Yes,12.0
1099,Jarrett,Maffia,Male,12,1975-01-13,48.0,40-50,Tax Accountant,Manufacturing,Affluent Customer,N,Yes,11.0
1100,Cord,Braundt,Male,59,1983-01-02,40.0,30-40,Engineer I,Manufacturing,Mass Customer,N,No,15.0
1102,Stephana,Puzey,Female,16,1976-08-17,46.0,40-50,Recruiting Manager,Manufacturing,Affluent Customer,N,No,15.0
1103,Glynnis,Sailor,Female,76,1978-01-30,45.0,40-50,Financial Advisor,Financial Services,High Net Worth,N,Yes,20.0
1104,Jewelle,Pincott,Female,82,1959-12-31,63.0,60-70,Programmer III,Retail,Mass Customer,N,No,8.0
1106,Sibyl,Bigmore,Female,2,1962-12-17,60.0,50-60,Software Consultant,Retail,Mass Customer,N,No,15.0
1107,Maridel,Whitby,Female,70,1974-07-17,48.0,40-50,Social Worker,Health,High Net Worth,N,No,18.0
1108,Ginnie,Farriar,Female,86,1962-03-06,60.0,50-60,Dental Hygienist,Health,Mass Customer,N,No,17.0
1109,Nestor,Billingsley,Male,21,1989-09-01,33.0,30-40,Web Developer II,Entertainment,High Net Worth,N,No,6.0
1110,Lazar,Cherryman,Male,73,1991-03-17,31.0,30-40,Information Systems Manager,Retail,High Net Worth,N,No,12.0
1113,Dorie,Willock,Male,45,1992-06-24,30.0,20-30,Recruiter,Property,Mass Customer,N,No,6.0
1114,Evonne,Southan,Female,96,1976-06-03,46.0,40-50,Structural Engineer,Retail,Mass Customer,N,No,14.0
1116,Tori,Coche,Female,59,1974-06-26,48.0,40-50,Assistant Manager,Health,Mass Customer,N,Yes,16.0
1118,Colline,Coulman,Female,95,1975-12-19,47.0,40-50,Sales Representative,Retail,Mass Customer,N,Yes,9.0
1119,Lemmy,Bennit,Male,43,1976-10-09,46.0,40-50,Other,Entertainment,Mass Customer,N,Yes,19.0
1120,Jacquelyn,Rowlinson,Female,87,1980-08-31,42.0,40-50,Web Developer IV,Retail,Affluent Customer,N,No,12.0
1121,Dione,Raithby,Female,30,1984-01-21,39.0,30-40,Registered Nurse,Health,Mass Customer,N,Yes,3.0
1123,Dominick,Downey,Male,50,1962-06-18,60.0,50-60,Other,Property,Mass Customer,N,No,13.0
1124,Eben,Threader,Male,36,1965-02-03,58.0,50-60,Health Coach III,Health,Affluent Customer,N,Yes,9.0
1125,Raff,Everley,Male,25,1990-01-19,33.0,30-40,Software Test Engineer III,IT,Affluent Customer,N,No,9.0
1127,Elly,Ormshaw,Female,30,1991-02-27,32.0,30-40,Physical Therapy Assistant,Financial Services,Mass Customer,N,No,8.0
1128,Kirsten,Longman,Female,47,1992-04-12,30.0,20-30,Financial Advisor,Financial Services,Mass Customer,N,Yes,8.0
1129,Hercule,,Male,2,1977-06-29,45.0,40-50,VP Marketing,Entertainment,Mass Customer,N,Yes,9.0
1132,Coriss,Darkott,Female,99,1985-08-01,37.0,30-40,Actuary,Financial Services,Affluent Customer,N,Yes,9.0
1133,Forrester,McFetridge,Male,88,1968-01-26,55.0,50-60,Other,Manufacturing,Affluent Customer,N,No,6.0
1134,Sullivan,Scullion,Male,22,1994-09-30,28.0,20-30,Administrative Assistant IV,Financial Services,Affluent Customer,N,No,3.0
1135,Mireielle,Avrasin,Female,60,1980-05-03,42.0,40-50,Software Engineer IV,Financial Services,Mass Customer,N,Yes,11.0
1136,Ivan,Blackhall,Male,72,1977-08-31,45.0,40-50,Executive Secretary,Property,High Net Worth,N,No,7.0
1138,Elli,Loxdale,Female,77,1991-09-21,31.0,30-40,Statistician I,Retail,Mass Customer,N,Yes,5.0
